location,name,address,ispotable,available,created_at,photo,description,watersourcetype
"{""latitude"": 41.402479, ""longitude"": 2.159764}",Torrijos 06-006,"C TORRIJOS, 8",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.404231, ""longitude"": 2.162535}",Pg Sant Joan 06-007,"TVRA DE GRÀCIA, 230",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.404541, ""longitude"": 2.165181}",Sant Antoni Maria Claret 06-008,"C ROGER DE FLOR, 318",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.405342, ""longitude"": 2.170643}",Córsega 06-009,"C SARDENYA, 351",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.403097, ""longitude"": 2.167956}",Grassot 06-010,"C CORSEGA, 471-477",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.401189, ""longitude"": 2.16086}",Pça Raspall (3 grifos) 06-011,"PL RASPALL, 26",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.397671, ""longitude"": 2.158212}",Gran de Gràcia / Bonavista 06-012,"PG GRACIA, 126",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.399549, ""longitude"": 2.152859}",- 06-013,"PL GAL·LA PLACIDIA, 22",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.403592, ""longitude"": 2.152178}",Magdalena / Pça Trilla 06-015,"PL TRILLA, 6-5",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.404559, ""longitude"": 2.158857}",Sant Lluis 06-017,"C SANT LLUIS, 16",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.408367, ""longitude"": 2.163622}",Encarnació 06-019,"C PI I MARGALL, 41-45",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.406424, ""longitude"": 2.162057}",Sant Lluis 06-020,"C ESCORIAL, 15",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.407433, ""longitude"": 2.166033}",Pare Lainez 06-021,"C PARE LAINEZ, 41",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.406343, ""longitude"": 2.159921}",Torrent de les Flors 06-022,"C ENCARNACIO, 41",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.409258, ""longitude"": 2.153566}",Jardins de Menéndez y Pelayo 06-023,"JARD MENENDEZ Y PELAYO, 37",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.409498, ""longitude"": 2.153337}",Jardins de Menéndez y Pelayo 06-024,"JARD MENENDEZ Y PELAYO, 6",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.409475, ""longitude"": 2.150217}",Sargelet / Valldoreix 06-026,"PTGE NAPOLEO, 14",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.412278, ""longitude"": 2.153911}",Rambla Mercedes 06-027,"RBLA MERCEDES, 13-15",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.411876, ""longitude"": 2.152991}",Av Santuari 06-028,"RBLA MERCEDES, 5",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.409658, ""longitude"": 2.147488}",Ballester / Agramunt 06-029,"AV VALLCARCA, 53.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.417179, ""longitude"": 2.142086}",Baró de la Barre 06-031,"C MORELL, 2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.408759, ""longitude"": 2.148151}",Sota antiga Casita Blanca 06-033,"C BALLESTER, 81",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.418214, ""longitude"": 2.147117}",Parc Creueta del Coll 06-034,"PARC CREUETA DEL COLL, 38.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.417345, ""longitude"": 2.146209}",Parc Creueta del Coll 06-035,"C CASTELLTERÇOL, 30-24",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.418451, ""longitude"": 2.146376}",Parc Creueta del Coll 06-036,"PARC CREUETA DEL COLL, 38.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.41874, ""longitude"": 2.146088}",Parc Creueta del Coll 06-037,"PARC CREUETA DEL COLL, 37-47",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.418967, ""longitude"": 2.137797}",Gutenberg 06-039,"C GUTENBERG, 13-17",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.419205, ""longitude"": 2.139233}",Golgota (pistes petanca) 06-040,"PG VALL D'HEBRON, 59-63",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.413388, ""longitude"": 2.154481}",a la dreta de l'escalinata principal 06-041,"C MERCEDES, 19",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.40971, ""longitude"": 2.155084}",Av Santuari 06-042,"RDA MIG, 63",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.413291, ""longitude"": 2.141622}",Parc darrer Delfos 06-043,"C ESTEVE TERRADES, 14-8",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.411734, ""longitude"": 2.145267}",Av Hospital Militar 06-044,"C ARGENTERA, 28",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.414777, ""longitude"": 2.147817}",Farigola / Remei 06-048,"C FARIGOLA, 65",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.414518, ""longitude"": 2.146642}",Balears 06-049,"C BALEARS, 12",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.403702, ""longitude"": 2.166408}",Industria 06-050,"C INDUSTRIA, 35-37",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.401943, ""longitude"": 2.15977}",Torrijos 06-051,"C PUIGMARTI, 32",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.40166, ""longitude"": 2.152362}",Gran de Gràcia 06-052,"RBLA PRAT, 7",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.407551, ""longitude"": 2.158169}",Rabassa 06-053,"C RABASSA, 23",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.404558, ""longitude"": 2.167521}",Indústria 06-055,"C NAPOLS, 57-59",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.403401, ""longitude"": 2.170629}",Sicília 06-056,"C ROSSELLO, 393-395",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.400434, ""longitude"": 2.162324}",Llibertat 06-058,"C LLUIS VIVES, 46",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.401627, ""longitude"": 2.156395}",Pça Sol 06-059,"PL SOL, 20-19",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.398464, ""longitude"": 2.155599}",Luis Antunez 06-075,"PLTA SANT MIQUEL, 56",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.403493, ""longitude"": 2.152009}",Breton de los Herreros 06-076,"C GRAN DE GRACIA, 177-181",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.398798, ""longitude"": 2.153122}",PL. GAL.LA PLACIDIA 06-077,"PL GAL·LA PLACIDIA, 1-7",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.40493, ""longitude"": 2.157151}",  06-078,"PL VIRREINA, 6-5",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.407085, ""longitude"": 2.155512}",  06-079,"PL NORD, 10-8",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.410425, ""longitude"": 2.158452}",C. ESCORIAL 06-080,"C ESCORIAL, 168",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.413768, ""longitude"": 2.161218}","SANLLEHY,PL. 06-081","Plaça Sanllehy, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.415828, ""longitude"": 2.150073}",Parc Güell (entrada principal) 06-082,"PARC GÜELL, 10-6",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.400176, ""longitude"": 2.15762}",  06-084,"PL VILA DE GRÀCIA, 18",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.411774, ""longitude"": 2.14432}",Av Vallcarca 06-087,"C GOMIS, 79-81",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.418878, ""longitude"": 2.147043}",Parc Creueta del Coll 06-088,"PARC CREUETA DEL COLL, 37-47",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.416535, ""longitude"": 2.142066}",Jardins del Doctor Comas i Llaberia 06-090,"C BARO DE LA BARRE, 50",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.403748, ""longitude"": 2.160868}",  06-095,"C MONTMANY, 8",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.40301, ""longitude"": 2.161604}",John Lennon 06-096,"PL JOHN LENNON, 30",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.415777, ""longitude"": 2.136814}",Pça Alfonso Comin (centre plaça) 06-098,"PL ALFONSO COMIN, 1-15",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.409949, ""longitude"": 2.152964}",Jardins Menendez Pelayo (petancas) 06-100,"JARD MENENDEZ Y PELAYO, 54",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.412343, ""longitude"": 2.141124}",  06-101,"C GOMIS, 23",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.400254, ""longitude"": 2.15619}",  06-102,"TVRA DE GRÀCIA, 131",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.416903, ""longitude"": 2.151987}",  06-104,"C PAU FERRAN, 31",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.417887, ""longitude"": 2.148968}",  06-109,"BXDA SANT MARIA, 14-18",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.397819, ""longitude"": 2.157574}",Seneca 06-110,"C SENECA, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.421171, ""longitude"": 2.140874}",tocant Ronda de Dalt 06-111,"C VECIANA, 86",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.402895, ""longitude"": 2.162809}",Sant Antoni Maria Claret 06-112,"C BAILEN, 228",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.404256, ""longitude"": 2.163216}",  06-115,"PG SANT JOAN, 208-206",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.403024, ""longitude"": 2.164634}",  06-116,"PG SANT JOAN, 175",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.402181, ""longitude"": 2.165712}",  06-117,"PG SANT JOAN, 155",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.401295, ""longitude"": 2.166961}",  06-118,"PG SANT JOAN, 129-147",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.414193, ""longitude"": 2.154692}",Parc Güell 06-119,"C OLOT, 24",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.413956, ""longitude"": 2.152046}",Parc Güell (al camí sobre la plaça central) 06-120,"PARC GÜELL, 12",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.402534, ""longitude"": 2.158394}",Terol - Ramon i Cajal 06-121,"PL REVOLUCIO DE SETEMBRE 1868, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.419748, ""longitude"": 2.140517}",al costat de la gasolinera 06-122,"AV VALLCARCA, 235-237",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.419437, ""longitude"": 2.151609}",Pça Grau Miró 06-123,"C PORTELL, 2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.418016, ""longitude"": 2.150489}",Jaume Cascalls 06-124,"C JAUME CASCALLS, 22-20",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.405534, ""longitude"": 2.162512}",  06-125,"PL JOANIC, 65",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.407738, ""longitude"": 2.15393}",Jardins del Mestre Balcells 06-126,"JARD MESTRE BALCELLS, 59.I",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.412057, ""longitude"": 2.143106}",Av Vallcarca 06-127,"C GOMIS, 20-14",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.412079, ""longitude"": 2.161117}",  06-128,"C CAMELIES, 42.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.412459, ""longitude"": 2.160343}",Secretari Coloma 06-129,"RDA MIG, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.412378, ""longitude"": 2.1595}",  06-130,"RDA MIG, 125-127",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.416278, ""longitude"": 2.152555}",Parc Güell 06-131,"PARC GÜELL, 49",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.413233, ""longitude"": 2.150248}",Parc Güell 06-132,"AV COLL DEL PORTELL, 95-99",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.411459, ""longitude"": 2.144404}",Jardins Manel Blancafort 06-135,"AV REPUBLICA ARGENTINA, 2.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.40414, ""longitude"": 2.155973}",front nº 9-10 06-136,"PL DIAMANT, 3",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.41457, ""longitude"": 2.15261}",Parc Güell (zona merendero) 06-137,"PARC GÜELL, 23.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.404636, ""longitude"": 2.168864}",Sicília entre Indústria i Córsega 06-138,"JARD ANTONI PUIGVERT, 62-54",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.411828, ""longitude"": 2.146957}",  06-139,"C MARE DE DEU DEL COLL, 90.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.406427, ""longitude"": 2.149956}",  06-140,"PL LESSEPS, 7-6",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.407338, ""longitude"": 2.151137}",Lesseps / Torrent de l'Olla 06-142,"PL LESSEPS, 12",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.407751, ""longitude"": 2.150292}",General Mitre / Av Vallcarca 06-143,"PL LESSEPS, 19",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.407614, ""longitude"": 2.149683}",Av Vallcarca / General Mitre 06-144,"AV VALLCARCA, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.407092, ""longitude"": 2.149495}",Riera de Vallcarca / Lesseps 06-145,"PL LESSEPS, 22-21",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.405841, ""longitude"": 2.150259}",Travessera de Gràcia 06-146,"AV PRINCEP D'ASTURIES, 68-66",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.403203, ""longitude"": 2.152669}",  06-147,"C SANTA ROSA, 4",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.413197, ""longitude"": 2.146069}",Jardins Maria Baldó 06-148,"C SANT CAMIL, 5",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.404444, ""longitude"": 2.153787}",- 06-150,"PL DONES DEL 36, 22",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.417524, ""longitude"": 2.149944}",costat escales 06-151,"C JAUME CABRERA, 6-4",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.417526, ""longitude"": 2.149926}",  06-152,"C JAUME CABRERA, 6-4",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.405452, ""longitude"": 2.167785}",  06-153,"Jardins de la Sedeta, S/N",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.410863, ""longitude"": 2.170246}",Santa Carolina 07-001,"C PADILLA, 365",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.410326, ""longitude"": 2.166693}",Alcalde de Mostoles 07-003,"C ALCALDE DE MOSTOLES, 15",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.4106, ""longitude"": 2.164116}",Providència 07-004,"C PROVIDENCIA, 145-147",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.415032, ""longitude"": 2.165769}",Pça Font Castellana 07-005,"C POLONIA, 5",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.417875, ""longitude"": 2.168805}",Doctor Cadevall 07-007,"C DOCTOR CADEVALL, 11",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.417738, ""longitude"": 2.169684}",Genova 07-008,"C GENOVA, 45",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.41947, ""longitude"": 2.168151}",Parc del Guinardó 07-009,"PARC GUINARDO, 42-40",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.416323, ""longitude"": 2.175751}",Renaixença 07-010,"C TELEGRAF, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.419228, ""longitude"": 2.177963}",Renaixença 07-011,"C RENAIXENÇA, 79-85",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.410549, ""longitude"": 2.173328}",Castillejos 07-012,"C SANT ANTONI MARIA CLARET, 137",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.424167, ""longitude"": 2.171853}",Comalada 07-016,"C COMALADA, 13",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.421859, ""longitude"": 2.170223}",Camil Oliveras 07-017,"C ERCILLA, 79",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.417013, ""longitude"": 2.15889}",Pasteur 07-018,"C PASTEUR, 3.C",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.418634, ""longitude"": 2.159812}",Camil Oliveras 07-019,"C MUHLBERG, 63",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.418812, ""longitude"": 2.157343}",Doctor Bové 07-020,"C CALDERON DE LA BARCA, 160",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.420562, ""longitude"": 2.161431}",  07-021,"C GRAN VISTA, 65",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.421617, ""longitude"": 2.162968}",  07-022,"PL FONT DE LA MULASSA, 6",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.423001, ""longitude"": 2.166403}",  07-023,"C PICO I CAMPANAR, 28-14",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.423846, ""longitude"": 2.165416}",Montserrat de Casanovas 07-024,"PG FONT D'EN FARGUES, 50",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.420351, ""longitude"": 2.151835}",Pça de Salvador Allende 07-026,"PL SALVADOR ALLENDE, 45",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.420701, ""longitude"": 2.151387}",  07-027,"PL SALVADOR ALLENDE, 12",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.421535, ""longitude"": 2.151137}",  07-028,"C LLOBREGOS, 243-247",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.423243, ""longitude"": 2.152455}",Sigüenza 07-029,"C SIGÜENZA, 87",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.424078, ""longitude"": 2.151284}",La Murtra 07-031,"PG MARE DE DEU DEL COLL, 236",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.416266, ""longitude"": 2.165611}",darrera bloc / Tenerife 07-032,"C FRANCESC ALEGRE, 21",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.422084, ""longitude"": 2.148737}",Mare de Déu dels Àngels 07-033,"C MARE DE DEU DELS ANGELS, 59",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.422513, ""longitude"": 2.142002}",Segur 07-035,"C IRIARTE, 13-15",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.42136, ""longitude"": 2.145464}",Castellbisbal 07-036,"C SANTA ROSALIA, 33",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.422468, ""longitude"": 2.14702}",Fastenrath 07-037,"PL TAXONERA, 16",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.424413, ""longitude"": 2.147695}",Santa Gema / Josep St. Genis 07-039,"C COLL I ALENTORN, 48-46",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.427431, ""longitude"": 2.151289}",Amor 07-040,"C AMOR, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.42785, ""longitude"": 2.153109}",Dels Platans 07-041,"C ALARCON, 24",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.427071, ""longitude"": 2.155623}",Serrallonga 07-042,"C DANTE ALIGHIERI, 108",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.433321, ""longitude"": 2.154572}",Jardins de l'Amistat 07-047,"JARD AMISTAT, SN",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.433828, ""longitude"": 2.156547}",Rectoria 07-048,"C CAMPOAMOR, 30",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.433173, ""longitude"": 2.16086}",Eduard Toda 07-049,"C FELIU I CODINA, 23-25",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.436884, ""longitude"": 2.148661}",Velòdrom d'Horta 07-051,"JARD MARIA CAÑARDO I LACASTA, 183",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.437947, ""longitude"": 2.150637}",Pg Vall D'Hebron 07-052,"C GERMANS DESVALLS, 185-201",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.438699, ""longitude"": 2.149612}",Germans Desvalls (Velòdrom d'Horta) 07-053,"C GERMANS DESVALLS, 19-1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.431607, ""longitude"": 2.149339}",Ventura Rodríguez 07-055,"C JORGE MANRIQUE, 20",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.432897, ""longitude"": 2.149673}",Berruguete 07-056,"C VENTURA RODRIGUEZ, 12-10",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.432208, ""longitude"": 2.147384}",  07-057,"C ARQUITECTE MORAGAS, 83",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.431158, ""longitude"": 2.146246}",  07-058,"C JUAN DE MENA, 25",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.430826, ""longitude"": 2.146672}",Pare Mariana 07-059,"C PARE MARIANA, 15",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.432015, ""longitude"": 2.144578}",Harmonia 07-060,"C POESIA, 2-4",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.420841, ""longitude"": 2.139011}",Pg Vall D'Hebron 07-061,"C JERICO, 16",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.425944, ""longitude"": 2.137018}",Jardins de Manuel J. Arnalot 07-063,"C LLEDONER, 11",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.425046, ""longitude"": 2.138587}",Natzaret 07-064,"JARD LLEDONER, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.427385, ""longitude"": 2.135063}",Pça Madrona Prat 07-065,"AV ELIES PAGES, 3-7",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.425261, ""longitude"": 2.137048}",Judea / Sinai 07-066,"C NATZARET, 40-42",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.425986, ""longitude"": 2.136416}",Jardins de Manuel J. Arnalot 07-067,"JARD MANUEL J. ARNALOT, 87",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.428353, ""longitude"": 2.132956}",Costa Pacheco 07-068,"AV ELIES PAGES, 31",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.422289, ""longitude"": 2.16333}",  07-069,"C PENYAL, 37",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.417542, ""longitude"": 2.17885}",Escornalbou 07-070,"C ESCORNALBOU, 22",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.414434, ""longitude"": 2.163082}",Praga 07-071,"AV MARE DE DEU DE MONTSERRAT, 39-41",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.429172, ""longitude"": 2.154969}",Av Marques de Castellbell 07-072,"AV MARQUES DE CASTELLBELL, 32-30",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.426848, ""longitude"": 2.137629}",Natzaret / Dumea 07-073,"AV JORDA, 24-20",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.41698, ""longitude"": 2.16559}",Mare de Déu de Montserrat 07-074,"C FRANCESC ALEGRE, 31",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.420695, ""longitude"": 2.15887}",  07-076,"BXDA PASSERELL, 18-16",,,2024-05-11 19:54:35,,Font de beure,
